"x","y"
221030.874658,979136.994673
222431.894126,979140.048321
176524.323385,979148.099129
186153.234915,979151.134792
222092.136517,979162.040454
221107.191643,979163.022429
220723.482173,979167.295276
239573.745206,979168.622957
165516.518778,979170.260788
259379.213958,979181.420179
126328.603676,979187.055297
247952.018689,979187.366494
175238.230621,979198.005529
209873.637884,979200.372633
218804.580325,979216.463381
192738.468741,979220.370469
152628.098174,979234.235746
243532.440896,979239.464414
235856.090852,979245.580545
257031.882898,979260.861797
260638.634705,979261.127452
160346.387867,979264.434757
138941.472348,979268.534452
247374.79863,979279.629876
176480.286237,979290.346847
204362.923511,979294.549504
230236.60017,979298.180039
192921.047834,979298.611025
161047.393857,979299.07431
174724.056024,979304.205091
131622.251026,979309.775802
202658.457946,979315.66092
196281.36119,979316.516113
245898.179583,979324.705923
146925.916867,979332.401102
258901.610321,979333.851324
215680.993484,979335.695319
152703.104692,979339.127934
255092.978068,979340.594051
202758.705068,979343.779108
239206.612437,979344.005985
135045.55148,979345.397071
260589.618813,979353.247358
256617.818259,979357.705898
259035.691065,979363.092339
163563.745354,979364.345374
124284.38595,979368.728939
132060.570983,979375.528087
131840.11417,979380.703842
178371.897444,979381.002917
258957.21439,979386.065741
236939.853547,979389.705525
259489.466614,979391.151671
204429.077941,979392.195279
228194.61297,979392.414327
142111.994688,979393.589865
256946.252592,979406.356801
229180.936211,979406.888569
257104.857084,979407.071838
256644.135052,979410.946803
246778.998443,979417.422829
176000.513339,979421.094661
191377.066481,979421.985293
205928.265902,979428.102971
258654.547389,979429.423049
263229.599989,979429.587011
224669.122206,979429.703279
259818.993362,979433.912848
198271.412707,979439.084226
240517.441393,979442.479737
239490.944176,979446.99588
156479.709313,979447.309863
171412.553993,979448.586013
172659.40998,979452.120384
227519.090794,979453.127761
259609.142903,979454.688962
245699.273732,979457.24946
211241.940125,979460.618094
243780.962669,979461.843678
259539.149598,979464.062524
204339.053224,979465.698923
198433.923796,979465.808716
204561.370717,979473.179858
179507.83237,979475.131898
162199.149479,979481.554741
167043.521268,979498.418672
209334.304475,979498.539113
205822.502612,979500.266407
245538.278034,979502.015575
190314.892915,979502.658267
256573.853579,979507.292497
228887.367136,979508.142028
198741.476979,979509.321779
258660.76689,979521.885137
259084.574599,979525.44876
260019.078134,979528.892897
257072.036152,979537.167829
221730.804055,979538.790277
259330.588298,979540.556194
254341.774746,979541.663255
204412.71967,979543.724909
259811.159647,979545.988144
237875.420611,979558.640069
238773.187695,979561.440635
179049.550631,979561.702286
260483.953228,979565.917916
256795.570065,979567.963521
166361.888025,979568.084062
174608.551771,979570.549182
256957.587607,979571.637544
258192.23101,979572.799207
262509.769839,979573.962319
258814.177123,979574.477637
258912.846229,979574.67874
187313.242414,979575.414098
259597.290418,979578.963954
192227.59488,979578.989644
256518.961723,979584.834807
223400.021437,979585.060032
170985.383274,979590.044682
243782.826796,979590.101809
182221.509867,979599.754526
263377.933618,979600.096849
136804.5184,979603.353382
245528.188064,979609.556653
260863.591123,979613.625293
259935.958793,979613.703701
204470.391085,979620.753047
264068.193657,979621.875771
216861.301695,979622.330004
243042.50977,979623.292418
259778.48874,979624.283672
229206.208642,979624.29082
202634.751396,979629.689703
154772.107339,979632.636678
240639.831193,979637.121223
184921.852117,979638.32693
257823.24025,979644.567954
261797.631671,979644.592001
260084.154801,979651.762192
259676.753889,979657.4377
187882.792301,979669.258286
259380.959639,979672.595354
218455.937986,979672.719561
146727.753089,979674.389606
259176.245645,979682.717622
202425.995521,979686.961358
137680.510956,979691.600208
235687.26552,979692.677457
264027.217944,979694.026323
126915.942684,979695.081264
245372.969035,979696.577298
258759.687072,979697.7509
262677.797479,979702.607109
153946.342726,979705.607325
259482.868502,979708.937157
236205.69402,979714.459822
258863.28283,979719.665681
204254.901964,979721.837582
246210.558703,979728.845606
140265.320065,979734.949597
261368.148455,979745.342657
156993.982074,979754.749602
154063.612944,979758.309727
260210.245612,979761.23156
261520.668558,979763.581134
259929.713637,979768.599648
259159.425826,979771.808595
132098.334903,979773.697652
235515.811238,979774.160449
221066.95471,979776.382524
171422.351302,979778.252361
194372.696228,979779.639434
202167.703486,979781.439326
155938.73371,979782.509097
259784.615867,979785.327511
204266.250299,979790.774562
259420.617067,979792.854355
124934.043557,979793.390947
260372.111255,979794.524908
263367.480023,979795.484771
222171.29357,979796.458698
156640.4765,979800.779569
259631.826363,979807.056613
210043.542457,979808.160985
227156.751226,979818.008778
204440.300791,979820.565723
260029.710117,979822.251118
152796.052613,979823.548295
263256.178202,979825.905329
169618.594059,979839.697008
209539.611894,979840.045233
166732.732091,979845.277648
152377.773626,979849.783777
126014.784667,979850.391863
259233.42413,979852.036271
152082.834053,979853.521289
174773.305596,979853.957771
130549.82029,979855.975846
257767.593012,979859.418861
203500.53453,979861.738533
192367.814665,979869.247013
220545.305682,979876.147277
235789.22877,979876.309071
231294.141157,979877.79699
182459.273462,979882.823148
260767.580985,979886.902285
260320.769563,979888.899585
262686.521818,979889.421533
232816.802606,979890.708206
259776.061511,979893.93236
209746.03846,979897.519653
259067.320416,979898.562216
189463.290576,979901.067605
187438.241203,979903.188654
260183.288636,979904.10021
228138.996592,979905.133543
227968.297241,979906.492811
122567.117741,979909.553522
227674.674833,979912.595838
191432.842726,979913.645198
260424.650267,979914.062898
202891.520548,979914.459389
127382.113367,979916.259641
228669.496717,979931.904618
260286.299659,979949.709275
187206.830813,979953.420726
259872.478592,979957.248671
152457.109309,979957.86029
263802.580361,979971.962449
189595.641056,979975.233909
259973.461272,979978.216119
171769.271916,979979.300972
260506.961162,979981.687174
246843.948193,979983.034685
244606.9655,979985.766809
257291.753337,979986.41587
187884.696673,979993.503744
260733.728389,979995.053731
247436.931522,979999.054014
245756.657531,980000.780182
127499.980003,980002.902065
259495.893263,980005.993552
156546.664803,980007.227898
141257.210075,980008.926002
254827.64712,980009.613175
219316.156486,980011.490252
260247.81319,980016.237455
263462.039888,980016.329383
246508.634956,980017.418071
258355.084065,980018.294203
171303.170298,980019.499618
164027.630262,980023.998604
207922.82589,980027.874394
153176.595218,980028.786716
263253.631168,980029.437399
260066.537965,980031.609806
189049.415971,980038.43163
163348.504463,980041.777554
229328.846227,980041.923676
261601.359659,980044.169825
207202.048255,980045.890384
201036.162947,980049.107355
258990.919483,980054.783387
260535.159766,980059.108058
215047.64804,980060.403966
154987.061794,980066.791156
255907.260192,980075.416607
127767.704654,980077.158306
260107.367998,980078.168437
263195.471337,980079.4675
260210.419367,980082.281379
182268.245718,980084.324787
260640.317225,980087.889335
229915.991982,980092.548253
235138.935008,980097.819046
246632.979747,980098.253609
259931.876823,980100.235197
259245.339829,980101.908803
258349.028364,980103.573451
154385.160489,980103.581856
247761.495758,980104.009603
260319.516503,980104.930107
228113.828898,980112.820118
261428.611643,980114.523025
245052.568251,980114.925286
259803.215513,980115.069746
258703.883543,980117.501117
262984.434796,980118.462195
177495.499369,980119.783437
261207.727784,980124.916654
157438.485432,980134.460341
263257.846138,980138.599505
174424.762939,980138.648087
228067.29483,980139.227209
261152.26652,980141.678336
200386.976872,980142.360052
182425.325511,980147.291595
261256.275421,980151.092766
260408.256702,980151.33255
137249.624008,980152.445363
135416.978773,980153.278808
160280.201899,980153.927598
144099.578219,980155.10515
261294.666129,980157.381389
191815.695752,980159.516493
254003.92193,980163.796593
260161.433016,980169.545406
261547.237564,980171.494928
241070.298422,980171.795028
227720.500445,980174.697323
260488.679735,980184.208805
263088.684765,980185.763955
229313.903122,980186.013135
261855.036192,980187.932486
259430.982264,980188.372887
258880.933424,980195.118198
246412.425045,980198.15149
260556.749285,980200.139455
259857.741523,980201.107392
259309.681495,980208.576901
210313.254254,980209.339994
140683.097778,980218.703625
259690.599765,980218.716861
263691.424035,980219.306842
224535.21467,980222.67514
236585.91563,980226.405524
239647.63486,980227.854173
259142.570663,980229.889147
199610.974087,980233.074498
260070.399962,980235.008639
175347.59209,980240.496499
261068.548106,980240.89582
244705.75249,980241.700348
260242.742762,980242.36567
259939.871704,980243.523557
208819.356499,980245.089879
157788.090452,980246.196076
222294.738145,980247.945713
164887.944325,980249.294651
259505.630966,980260.030341
227558.254035,980263.298138
245834.15878,980263.90793
202600.403808,980265.958841
229342.560724,980268.915604
237924.898118,980272.494102
263254.843947,980277.756657
261266.352192,980280.677506
256725.195886,980284.17233
260997.176224,980284.299282
234346.006246,980286.195712
156362.226526,980296.070857
245947.758708,980297.869713
259076.477996,980298.339303
245434.944388,980299.480976
237933.975127,980305.943722
259749.3045,980306.19021
262745.494296,980306.683806
259880.052449,980307.084416
259559.545827,980310.221105
140915.244846,980312.523728
171269.363069,980315.57829
260780.606786,980318.023643
235586.053531,980321.672037
194965.477953,980329.747523
258530.54894,980335.494077
261884.662593,980336.207312
245862.768071,980337.853561
263963.025709,980345.001838
243979.887293,980352.162973
260004.256155,980356.586083
259154.799287,980356.634465
245549.209498,980360.120045
165677.963903,980369.53606
259817.74163,980369.567528
260161.142041,980370.33448
173175.425155,980374.909474
259466.696794,980376.240242
260503.982807,980378.406884
245891.494574,980378.817233
245339.102844,980380.260154
261046.738757,980381.414107
212972.416574,980381.500555
254592.588718,980382.050137
259648.280795,980382.709152
202583.936061,980383.036081
258045.12115,980383.731326
261155.458503,980385.462517
258930.52332,980388.324467
141387.11913,980391.526873
247459.559116,980394.684781
260945.68556,980397.164624
200493.540005,980398.579973
263833.520252,980409.611018
262607.891841,980414.41665
263220.956553,980417.630559
263651.690008,980420.95284
259882.570357,980427.89501
